"TIME (America/New York)","DAI-ETH Pool ROI (USD)","DAI-ETH HODL ROI (USD)","Impermanent Gain/Loss","DAI-ETH Pool Value","DAI-ETH HODL Value"
"2021-02-04 01:00:00",0.5763562748752418,0.6427228392850624,-0.040400341933946815,1.5716277943742631,1.6377952838600132
"2021-02-04 02:00:00",0.567858526499559,0.6320675857650877,-0.03934215704396116,1.5631555360721996,1.627171992123872
"2021-02-04 03:00:00",0.5531328310813297,0.6119507166948663,-0.0364886376514888,1.5484740122443386,1.607115466152895
"2021-02-04 04:00:00",0.5628861573560549,0.6209678526543969,-0.03583149116944617,1.558198082180351,1.6161055540698994
"2021-02-04 05:00:00",0.5585963359265369,0.6173315754725868,-0.03631613976799242,1.5539211286140855,1.6124801843625127
"2021-02-04 06:00:00",0.5460319332548129,0.5988542351864352,-0.033037597029889954,1.5413944144611225,1.594058269201154
"2021-02-04 07:00:00",0.5583328127095055,0.6150842914139911,-0.03513840051951733,1.5536583958683536,1.6102396413173672
"2021-02-04 08:00:00",0.5541844504551121,0.6110927353289561,-0.03532278659441923,1.5495224771524825,1.606260058410869
"2021-02-04 09:00:00",0.5358735090001572,0.5834779997079629,-0.030063247305352703,1.5312664616879297,1.5787281566904379
"2021-02-04 10:00:00",0.5296081153242842,0.575324503130777,-0.029020298811855416,1.5250198618547302,1.5705991175599565
"2021-02-04 11:00:00",0.5559753802862082,0.6104977372335494,-0.0338543517862977,1.5513080348624915,1.6056668450876848
"2021-02-04 12:00:00",0.5582092505240235,0.6128456008490375,-0.03387574749638289,1.5535352043233126,1.60800766598859
"2021-02-04 13:00:00",0.5678508564505163,0.6273330902480432,-0.03655197215246231,1.5631478890304413,1.6224516983263824
"2021-02-04 14:00:00",0.5687820510784651,0.6276891758629739,-0.03619064724275578,1.5640762904220444,1.6228067158173658
"2021-02-04 15:00:00",0.5706188366549478,0.6298474847531943,-0.03633999417265432,1.565907566327318,1.624958550586434
"2021-02-04 16:00:00",0.5609319556107657,0.6172901274104532,-0.03484728611428933,1.5562497423109556,1.6124388606290965
"2021-02-04 17:00:00",0.5543874205460024,0.6078065871321692,-0.03322487108443195,1.549724838408852,1.6029837674322247
"2021-02-04 18:00:00",0.5371659568831082,0.5856950446475355,-0.030604300573578547,1.532555032709596,1.5809385513226317
"2021-02-04 19:00:00",0.5470062439344552,0.5990842495127329,-0.032567393240316544,1.5423658025723557,1.5942875935703182
"2021-02-04 20:00:00",0.5373793863615934,0.5861341233095938,-0.030738092215221835,1.5327678219793013,1.5813763129125755
"2021-02-04 21:00:00",0.5494986249367626,0.6014077091592633,-0.0324146586316566,1.544850707361856,1.5966040837050646
"2021-02-04 22:00:00",0.5611351226972063,0.6172310998375206,-0.03468643235091762,1.5564522999719623,1.6123800101168524
"2021-02-04 23:00:00",0.557119114586011,0.6129476225748667,-0.03461272220342326,1.5524483383862564,1.6081093816873182
"2021-02-05 00:00:00",0.5562869696273296,0.6115240573294276,-0.03427630350963262,1.55161868955188,1.606690086606316
"2021-02-05 01:00:00",0.562482761393923,0.6207710038983372,-0.03596328066347265,1.5577958962555511,1.6159092957866406
"2021-02-05 02:00:00",0.5717745910909608,0.6327460349232787,-0.03734288280490783,1.5670598539313707,1.6278484061877976
"2021-02-05 03:00:00",0.5731392591325535,0.6355164528192543,-0.03813914166328125,1.5684204284781564,1.6306105138640534
"2021-02-05 04:00:00",0.5649236429757938,0.624967491914056,-0.03695080008495211,1.5602294561036558,1.6200931959045146
"2021-02-05 05:00:00",0.5600520429565361,0.6186559726151026,-0.03620530282533474,1.55537246906629,1.6138006088078891
"2021-02-05 06:00:00",0.5727986635101585,0.6332305477854299,-0.03700144131960659,1.5680808545155125,1.628331465692191
"2021-02-05 07:00:00",0.5697937001426958,0.6315893444200478,-0.03787450836737183,1.5650849049166475,1.6266951853243792
"2021-02-05 08:00:00",0.5984501431846565,0.6707106665660161,-0.043251368909904775,1.5936553893245664,1.6656991581046692
"2021-02-05 09:00:00",0.60803557140516,0.6850600528603417,-0.04571022933244118,1.6032120648378574,1.680005501595553
"2021-02-05 10:00:00",0.6096257582985836,0.686807852049047,-0.04575630452318957,1.6047974817640862,1.6817480580390014
"2021-02-05 11:00:00",0.601064692936732,0.6732199239913734,-0.04312357868804195,1.5962620964031813,1.6682008886942492
"2021-02-05 12:00:00",0.6009480023095655,0.6752007939687659,-0.044324711357905944,1.5961457558043453,1.6701758168010046
"2021-02-05 13:00:00",0.5797052582232836,0.6454021693784904,-0.039927570522179545,1.5749667320221596,1.6404665769631337
"2021-02-05 14:00:00",0.5931875746306574,0.6638175925782925,-0.04245057767311211,1.588408606512147,1.6588267607662934
"2021-02-05 15:00:00",0.6002731471788929,0.6724162382351537,-0.043137042924428326,1.595472924987197,1.6673996136953486
"2021-02-05 16:00:00",0.5994117934730943,0.6710981284152906,-0.042897741145923596,1.5946141550210435,1.6660854577130035
"2021-02-05 17:00:00",0.589781235454284,0.6586288554463453,-0.04150875572072099,1.5850124850819975,1.653653587909215
"2021-02-05 18:00:00",0.5989961286276448,0.6712274718390179,-0.0432205336667244,1.5941997370149972,1.6662144131547327
"2021-02-05 19:00:00",0.6012827160602019,0.6760836643007968,-0.0446284095679671,1.5964794655386507,1.671056038851542
"2021-02-05 20:00:00",0.5746272174825782,0.6368151260988839,-0.03799323920259812,1.569903923508463,1.6319052916085317
"2021-02-05 21:00:00",0.5810388144325584,0.644080127414232,-0.03834442855338416,1.5762962880605131,1.639148500631359
"2021-02-05 22:00:00",0.5823387755143681,0.6462090597414472,-0.03879840403570034,1.5775923497442457,1.6412710469561471
"2021-02-05 23:00:00",0.5768468345496365,0.6387734397591496,-0.03778838716022548,1.57211688255272,1.6338577310586935
"2021-02-06 00:00:00",0.5734276232132074,0.6320787214596779,-0.03593643950827019,1.5687079275741909,1.6271830944155345
"2021-02-06 01:00:00",0.5829848264967741,0.6450067157515706,-0.037703122218841534,1.5782364628148218,1.6400723095495044
"2021-02-06 02:00:00",0.5784038282176611,0.6403316621664494,-0.03775323940708286,1.573669205820838,1.635411279380327
"2021-02-06 03:00:00",0.591355861297538,0.659155024600873,-0.04086366993924806,1.5865823876353997,1.6541781787526546
"2021-02-06 04:00:00",0.587692268479741,0.6548889735318668,-0.04060496270557323,1.5829297842287393,1.6499249242446907
"2021-02-06 05:00:00",0.5892774444906077,0.6549354309079607,-0.039674047211213814,1.5845102053031888,1.649971242265995
"2021-02-06 06:00:00",0.5840990741415693,0.6461558066727384,-0.037697970191898134,1.5793473681325394,1.6412179536267695
"2021-02-06 07:00:00",0.5798512682866761,0.6428889744218265,-0.03837003419986729,1.5751123041098556,1.6379609206533716
"2021-02-06 08:00:00",0.5790783577070568,0.6418316658601444,-0.03822152383704436,1.5743417119735115,1.6369067836227686
"2021-02-06 09:00:00",0.5839789048553172,0.6491162033898885,-0.039498307275543265,1.5792275593092968,1.6441694702586398
"2021-02-06 10:00:00",0.5806865268143802,0.6420773423705528,-0.03738606822718038,1.5759450571737097,1.6371517231953365
"2021-02-06 11:00:00",0.5903052602314058,0.6550293790501505,-0.039107534668593624,1.5855349379803632,1.6500649085988213
"2021-02-06 12:00:00",0.595412467007199,0.6626576937515101,-0.04044442039815399,1.5906268250419275,1.6576703412030969
"2021-02-06 13:00:00",0.5964264663204302,0.6642478456669016,-0.0407519706413042,1.5916377827356614,1.6592557232562146
"2021-02-06 14:00:00",0.5942290482781556,0.6632182667092692,-0.041479353499171756,1.589446956127399,1.6582292326511983
"2021-02-06 15:00:00",0.5899070427144577,0.6551621256526214,-0.039425190998998993,1.5851379149673441,1.6501972570110282
"2021-02-06 16:00:00",0.5960880684247201,0.6648678498791618,-0.04131245699737307,1.5913003999073423,1.6598738676872344
"2021-02-06 17:00:00",0.5933860229695647,0.6604137825693572,-0.04036810601275087,1.588606459580102,1.6554331609170236
"2021-02-06 18:00:00",0.5809872296696019,0.6430089963982195,-0.03774889052012553,1.5762448580325932,1.6380805826086298
"2021-02-06 19:00:00",0.5835507773164432,0.6467433578826889,-0.03837427384404091,1.5788007159932547,1.6418037424023746
"2021-02-06 20:00:00",0.5643107559178238,0.6190123657551514,-0.03378702411072276,1.5596184074781196,1.6141559329015298
"2021-02-06 21:00:00",0.5579087520799222,0.6095406627146607,-0.03207866183862407,1.5532356072623923,1.6047126414351558
"2021-02-06 22:00:00",0.558705498052734,0.6088879148010768,-0.0311907475260933,1.554029963294645,1.604061851521696
"2021-02-06 23:00:00",0.5484600140237303,0.5954480232368551,-0.029451294262658134,1.5438152118939352,1.590662274616165
"2021-02-07 00:00:00",0.5534015799053551,0.6017452439800697,-0.0301818683441748,1.5487419549221937,1.5969406060473825
"2021-02-07 01:00:00",0.5486325265307672,0.5968147439531093,-0.030173955748342585,1.5439872069278358,1.5920248956803544
"2021-02-07 02:00:00",0.5595138871168148,0.6120175727621495,-0.032570169539387184,1.5548359274932386,1.6071821216769282
"2021-02-07 03:00:00",0.5636033667035079,0.6174877673341561,-0.03331363718407421,1.5589131401674368,1.6126359077067909
